name,level,killCount,type,drop_name,drop_id,drop_quantity,drop_price,date
Vorkath,732,909,NPC,Blue dragonhide,1751,1,1724,"Jun 28, 2024, 11:24:57 PM"
Vorkath,732,909,NPC,Blue dragonhide,1751,1,1724,"Jun 28, 2024, 11:24:57 PM"
Vorkath,732,909,NPC,Dragonstone,1616,3,11174,"Jun 28, 2024, 11:24:57 PM"
Vorkath,732,909,NPC,Green dragonhide,1754,27,1368,"Jun 28, 2024, 11:24:57 PM"
Vorkath,732,910,NPC,Superior dragon bones,22124,1,12581,"Jun 28, 2024, 11:51:12 PM"
Vorkath,732,910,NPC,Superior dragon bones,22124,1,12581,"Jun 28, 2024, 11:51:12 PM"
Vorkath,732,910,NPC,Blue dragonhide,1751,1,1732,"Jun 28, 2024, 11:51:12 PM"
Vorkath,732,910,NPC,Blue dragonhide,1751,1,1732,"Jun 28, 2024, 11:51:12 PM"
Vorkath,732,910,NPC,Green dragonhide,1754,28,1365,"Jun 28, 2024, 11:51:12 PM"
Vorkath,732,910,NPC,Red dragonhide,1750,23,2318,"Jun 28, 2024, 11:51:12 PM"
Vorkath,732,911,NPC,Superior dragon bones,22124,1,12581,"Jun 28, 2024, 11:52:50 PM"
Vorkath,732,911,NPC,Superior dragon bones,22124,1,12581,"Jun 28, 2024, 11:52:50 PM"
Vorkath,732,911,NPC,Blue dragonhide,1751,1,1732,"Jun 28, 2024, 11:52:50 PM"
Vorkath,732,911,NPC,Blue dragonhide,1751,1,1732,"Jun 28, 2024, 11:52:50 PM"
Vorkath,732,911,NPC,Dragon dart tip,11232,42,1368,"Jun 28, 2024, 11:52:50 PM"
Vorkath,732,911,NPC,Battlestaff,1392,10,8066,"Jun 28, 2024, 11:52:50 PM"
Vorkath,732,912,NPC,Superior dragon bones,22124,1,12581,"Jun 28, 2024, 11:57:06 PM"
Vorkath,732,912,NPC,Superior dragon bones,22124,1,12581,"Jun 28, 2024, 11:57:06 PM"
Vorkath,732,912,NPC,Blue dragonhide,1751,1,1732,"Jun 28, 2024, 11:57:06 PM"
Vorkath,732,912,NPC,Blue dragonhide,1751,1,1732,"Jun 28, 2024, 11:57:06 PM"
Vorkath,732,912,NPC,Chaos rune,562,726,103,"Jun 28, 2024, 11:57:06 PM"
Vorkath,732,912,NPC,Death rune,560,358,150,"Jun 28, 2024, 11:57:06 PM"
Vorkath,732,913,NPC,Superior dragon bones,22124,1,12581,"Jun 28, 2024, 11:59:00 PM"
Vorkath,732,913,NPC,Superior dragon bones,22124,1,12581,"Jun 28, 2024, 11:59:00 PM"
Vorkath,732,913,NPC,Blue dragonhide,1751,1,1732,"Jun 28, 2024, 11:59:00 PM"
Vorkath,732,913,NPC,Blue dragonhide,1751,1,1732,"Jun 28, 2024, 11:59:00 PM"
Vorkath,732,913,NPC,Rune dart tip,824,76,831,"Jun 28, 2024, 11:59:00 PM"
Vorkath,732,913,NPC,Dragon arrowtips,11237,41,1171,"Jun 28, 2024, 11:59:00 PM"
Vorkath,732,914,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:07:22 AM"
Vorkath,732,914,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:07:22 AM"
Vorkath,732,914,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:07:22 AM"
Vorkath,732,914,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:07:22 AM"
Vorkath,732,914,NPC,Grapes,1988,282,6,"Jun 29, 2024, 12:07:22 AM"
Vorkath,732,914,NPC,Red dragonhide,1750,24,2355,"Jun 29, 2024, 12:07:22 AM"
Vorkath,732,915,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:10:42 AM"
Vorkath,732,915,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:10:42 AM"
Vorkath,732,915,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:10:42 AM"
Vorkath,732,915,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:10:42 AM"
Vorkath,732,915,NPC,Diamond,1602,11,1621,"Jun 29, 2024, 12:10:42 AM"
Vorkath,732,915,NPC,Dragon arrowtips,11237,28,1177,"Jun 29, 2024, 12:10:42 AM"
Vorkath,732,916,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:12:52 AM"
Vorkath,732,916,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:12:52 AM"
Vorkath,732,916,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:12:52 AM"
Vorkath,732,916,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:12:52 AM"
Vorkath,732,916,NPC,Grapes,1988,260,6,"Jun 29, 2024, 12:12:52 AM"
Vorkath,732,916,NPC,Rune kiteshield,1201,1,32115,"Jun 29, 2024, 12:12:52 AM"
Vorkath,732,916,NPC,Rune kiteshield,1201,1,32115,"Jun 29, 2024, 12:12:52 AM"
Vorkath,732,917,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:15:02 AM"
Vorkath,732,917,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:15:02 AM"
Vorkath,732,917,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:15:02 AM"
Vorkath,732,917,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:15:02 AM"
Vorkath,732,917,NPC,Rune kiteshield,1201,1,32115,"Jun 29, 2024, 12:15:02 AM"
Vorkath,732,917,NPC,Rune kiteshield,1201,1,32115,"Jun 29, 2024, 12:15:02 AM"
Vorkath,732,917,NPC,Dragon dart tip,11232,44,1368,"Jun 29, 2024, 12:15:02 AM"
Vorkath,732,918,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:19:06 AM"
Vorkath,732,918,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:19:06 AM"
Vorkath,732,918,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:19:06 AM"
Vorkath,732,918,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:19:06 AM"
Vorkath,732,918,NPC,Coins,995,43702,1,"Jun 29, 2024, 12:19:06 AM"
Vorkath,732,918,NPC,Adamantite ore,450,19,1068,"Jun 29, 2024, 12:19:06 AM"
Vorkath,732,919,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:21:15 AM"
Vorkath,732,919,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:21:15 AM"
Vorkath,732,919,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:21:15 AM"
Vorkath,732,919,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:21:15 AM"
Vorkath,732,919,NPC,Adamantite ore,450,29,1068,"Jun 29, 2024, 12:21:15 AM"
Vorkath,732,919,NPC,Chaos rune,562,898,98,"Jun 29, 2024, 12:21:15 AM"
Vorkath,732,920,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:23:15 AM"
Vorkath,732,920,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:23:15 AM"
Vorkath,732,920,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:23:15 AM"
Vorkath,732,920,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:23:15 AM"
Vorkath,732,920,NPC,Wrath rune,21880,39,254,"Jun 29, 2024, 12:23:15 AM"
Vorkath,732,920,NPC,Chaos rune,562,935,98,"Jun 29, 2024, 12:23:15 AM"
Vorkath,732,921,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:26:46 AM"
Vorkath,732,921,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:26:46 AM"
Vorkath,732,921,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:26:46 AM"
Vorkath,732,921,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:26:46 AM"
Vorkath,732,921,NPC,Magic logs,1514,50,1067,"Jun 29, 2024, 12:26:46 AM"
Vorkath,732,921,NPC,Torstol seed,5304,1,8063,"Jun 29, 2024, 12:26:46 AM"
Vorkath,732,922,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:29:03 AM"
Vorkath,732,922,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:29:03 AM"
Vorkath,732,922,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:29:03 AM"
Vorkath,732,922,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:29:03 AM"
Vorkath,732,922,NPC,Dragon bolts (unf),21930,75,741,"Jun 29, 2024, 12:29:03 AM"
Vorkath,732,922,NPC,Coins,995,68034,1,"Jun 29, 2024, 12:29:03 AM"
Vorkath,732,923,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:32:39 AM"
Vorkath,732,923,NPC,Superior dragon bones,22124,1,12439,"Jun 29, 2024, 12:32:39 AM"
Vorkath,732,923,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:32:39 AM"
Vorkath,732,923,NPC,Blue dragonhide,1751,1,1731,"Jun 29, 2024, 12:32:39 AM"
Vorkath,732,923,NPC,Chaos rune,562,888,98,"Jun 29, 2024, 12:32:39 AM"
Vorkath,732,923,NPC,Magic logs,1514,50,1067,"Jun 29, 2024, 12:32:39 AM"
Vorkath,732,924,NPC,Superior dragon bones,22124,1,12485,"Jun 29, 2024, 12:37:44 AM"
Vorkath,732,924,NPC,Superior dragon bones,22124,1,12485,"Jun 29, 2024, 12:37:44 AM"
Vorkath,732,924,NPC,Blue dragonhide,1751,1,1724,"Jun 29, 2024, 12:37:44 AM"
Vorkath,732,924,NPC,Blue dragonhide,1751,1,1724,"Jun 29, 2024, 12:37:44 AM"
Vorkath,732,924,NPC,Scaly blue dragonhide,27897,1,326,"Jun 29, 2024, 12:37:44 AM"
Vorkath,732,924,NPC,Death rune,560,371,148,"Jun 29, 2024, 12:37:44 AM"
Vorkath,732,924,NPC,Adamantite ore,450,20,1027,"Jun 29, 2024, 12:37:44 AM"
Vorkath,732,925,NPC,Superior dragon bones,22124,1,12485,"Jun 29, 2024, 12:39:41 AM"
Vorkath,732,925,NPC,Superior dragon bones,22124,1,12485,"Jun 29, 2024, 12:39:41 AM"
Vorkath,732,925,NPC,Blue dragonhide,1751,1,1724,"Jun 29, 2024, 12:39:41 AM"
Vorkath,732,925,NPC,Blue dragonhide,1751,1,1724,"Jun 29, 2024, 12:39:41 AM"
Vorkath,732,925,NPC,Dragonstone,1616,3,11204,"Jun 29, 2024, 12:39:41 AM"
Vorkath,732,925,NPC,Manta ray,392,55,1348,"Jun 29, 2024, 12:39:41 AM"
Vorkath,732,926,NPC,Superior dragon bones,22124,1,12485,"Jun 29, 2024, 12:43:33 AM"
Vorkath,732,926,NPC,Superior dragon bones,22124,1,12485,"Jun 29, 2024, 12:43:33 AM"
Vorkath,732,926,NPC,Blue dragonhide,1751,1,1724,"Jun 29, 2024, 12:43:33 AM"
Vorkath,732,926,NPC,Blue dragonhide,1751,1,1724,"Jun 29, 2024, 12:43:33 AM"
Vorkath,732,926,NPC,Green dragonhide,1754,29,1375,"Jun 29, 2024, 12:43:33 AM"
Vorkath,732,926,NPC,Blue dragonhide,1752,28,1724,"Jun 29, 2024, 12:43:33 AM"
Vorkath,732,927,NPC,Superior dragon bones,22124,1,12485,"Jun 29, 2024, 12:45:46 AM"
Vorkath,732,927,NPC,Superior dragon bones,22124,1,12485,"Jun 29, 2024, 12:45:46 AM"
Vorkath,732,927,NPC,Blue dragonhide,1751,1,1724,"Jun 29, 2024, 12:45:46 AM"
Vorkath,732,927,NPC,Blue dragonhide,1751,1,1724,"Jun 29, 2024, 12:45:46 AM"
Vorkath,732,927,NPC,Dragon arrowtips,11237,28,1175,"Jun 29, 2024, 12:45:46 AM"
Vorkath,732,927,NPC,Onyx bolt tips,9194,27,8835,"Jun 29, 2024, 12:45:46 AM"
Vorkath,732,928,NPC,Superior dragon bones,22124,1,13364,"Jul 12, 2024, 4:56:49 PM"
Vorkath,732,928,NPC,Superior dragon bones,22124,1,13364,"Jul 12, 2024, 4:56:49 PM"
Vorkath,732,928,NPC,Blue dragonhide,1751,1,1741,"Jul 12, 2024, 4:56:49 PM"
Vorkath,732,928,NPC,Blue dragonhide,1751,1,1741,"Jul 12, 2024, 4:56:49 PM"
Vorkath,732,928,NPC,Snapdragon seed,5300,1,38300,"Jul 12, 2024, 4:56:49 PM"
Vorkath,732,928,NPC,Blue dragonhide,1752,29,1741,"Jul 12, 2024, 4:56:49 PM"
Vorkath,732,929,NPC,Superior dragon bones,22124,1,13364,"Jul 12, 2024, 4:59:26 PM"
Vorkath,732,929,NPC,Superior dragon bones,22124,1,13364,"Jul 12, 2024, 4:59:26 PM"
Vorkath,732,929,NPC,Blue dragonhide,1751,1,1741,"Jul 12, 2024, 4:59:26 PM"
Vorkath,732,929,NPC,Blue dragonhide,1751,1,1741,"Jul 12, 2024, 4:59:26 PM"
Vorkath,732,929,NPC,Silver ore,443,100,60,"Jul 12, 2024, 4:59:26 PM"
Vorkath,732,929,NPC,Dragon platelegs,4087,1,162209,"Jul 12, 2024, 4:59:26 PM"
Vorkath,732,930,NPC,Superior dragon bones,22124,1,19000,"Aug 3, 2024, 1:32:43 PM"
Vorkath,732,930,NPC,Superior dragon bones,22124,1,19000,"Aug 3, 2024, 1:32:43 PM"
Vorkath,732,930,NPC,Blue dragonhide,1751,1,1975,"Aug 3, 2024, 1:32:43 PM"
Vorkath,732,930,NPC,Blue dragonhide,1751,1,1975,"Aug 3, 2024, 1:32:43 PM"
Vorkath,732,930,NPC,Battlestaff,1392,14,8292,"Aug 3, 2024, 1:32:43 PM"
Vorkath,732,930,NPC,Onyx bolt tips,9194,7,8862,"Aug 3, 2024, 1:32:43 PM"
Vorkath,732,931,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:04:04 PM"
Vorkath,732,931,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:04:04 PM"
Vorkath,732,931,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:04:04 PM"
Vorkath,732,931,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:04:04 PM"
Vorkath,732,931,NPC,Dragonstone,1616,3,11641,"Aug 3, 2024, 2:04:04 PM"
Vorkath,732,931,NPC,Red dragonhide,1750,23,2603,"Aug 3, 2024, 2:04:04 PM"
Vorkath,732,932,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:06:19 PM"
Vorkath,732,932,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:06:19 PM"
Vorkath,732,932,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:06:19 PM"
Vorkath,732,932,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:06:19 PM"
Vorkath,732,932,NPC,Death rune,560,461,196,"Aug 3, 2024, 2:06:19 PM"
Vorkath,732,932,NPC,Coins,995,45419,1,"Aug 3, 2024, 2:06:19 PM"
Vorkath,732,933,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:08:50 PM"
Vorkath,732,933,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:08:50 PM"
Vorkath,732,933,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:08:50 PM"
Vorkath,732,933,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:08:50 PM"
Vorkath,732,933,NPC,Rune dart tip,824,182,1062,"Aug 3, 2024, 2:08:50 PM"
Vorkath,732,934,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:11:26 PM"
Vorkath,732,934,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:11:26 PM"
Vorkath,732,934,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:11:26 PM"
Vorkath,732,934,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:11:26 PM"
Vorkath,732,934,NPC,Onyx bolt tips,9194,25,8858,"Aug 3, 2024, 2:11:26 PM"
Vorkath,732,934,NPC,Magic logs,1514,50,1106,"Aug 3, 2024, 2:11:26 PM"
Vorkath,732,935,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:13:42 PM"
Vorkath,732,935,NPC,Superior dragon bones,22124,1,19069,"Aug 3, 2024, 2:13:42 PM"
Vorkath,732,935,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:13:42 PM"
Vorkath,732,935,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:13:42 PM"
Vorkath,732,935,NPC,Green dragonhide,1754,28,1450,"Aug 3, 2024, 2:13:42 PM"
Vorkath,732,935,NPC,Dragon bolts (unf),21930,70,749,"Aug 3, 2024, 2:13:42 PM"
Vorkath,732,936,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:18:51 PM"
Vorkath,732,936,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:18:51 PM"
Vorkath,732,936,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:18:51 PM"
Vorkath,732,936,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:18:51 PM"
Vorkath,732,936,NPC,Scaly blue dragonhide,27897,1,737,"Aug 3, 2024, 2:18:51 PM"
Vorkath,732,936,NPC,Green dragonhide,1754,27,1437,"Aug 3, 2024, 2:18:51 PM"
Vorkath,732,936,NPC,Blue dragonhide,1752,29,1973,"Aug 3, 2024, 2:18:51 PM"
Vorkath,732,937,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:20:48 PM"
Vorkath,732,937,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:20:48 PM"
Vorkath,732,937,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:20:48 PM"
Vorkath,732,937,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:20:48 PM"
Vorkath,732,937,NPC,Scaly blue dragonhide,27897,1,737,"Aug 3, 2024, 2:20:48 PM"
Vorkath,732,937,NPC,Red dragonhide,1750,25,2603,"Aug 3, 2024, 2:20:48 PM"
Vorkath,732,937,NPC,Sapphire bolt tips,9189,25,14,"Aug 3, 2024, 2:20:48 PM"
Vorkath,732,938,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,938,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,938,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,938,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,938,NPC,Scaly blue dragonhide,27897,1,737,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,938,NPC,Rune longsword,1303,1,18808,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,938,NPC,Rune longsword,1303,1,18808,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,938,NPC,Rune longsword,1303,1,18808,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,938,NPC,Dragon platelegs,4087,1,161218,"Aug 3, 2024, 2:24:04 PM"
Vorkath,732,939,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:26:16 PM"
Vorkath,732,939,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:26:16 PM"
Vorkath,732,939,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:26:16 PM"
Vorkath,732,939,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:26:16 PM"
Vorkath,732,939,NPC,Magic seed,5316,1,84999,"Aug 3, 2024, 2:26:16 PM"
Vorkath,732,939,NPC,Grapes,1988,293,8,"Aug 3, 2024, 2:26:16 PM"
Vorkath,732,940,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:40:37 PM"
Vorkath,732,940,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:40:37 PM"
Vorkath,732,940,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:40:37 PM"
Vorkath,732,940,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:40:37 PM"
Vorkath,732,940,NPC,Dragon bolts (unf),21930,91,760,"Aug 3, 2024, 2:40:37 PM"
Vorkath,732,940,NPC,Onyx bolt tips,9194,7,8931,"Aug 3, 2024, 2:40:37 PM"
Vorkath,732,941,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:42:32 PM"
Vorkath,732,941,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:42:32 PM"
Vorkath,732,941,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:42:32 PM"
Vorkath,732,941,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:42:32 PM"
Vorkath,732,941,NPC,Rune longsword,1303,1,18808,"Aug 3, 2024, 2:42:32 PM"
Vorkath,732,941,NPC,Rune longsword,1303,1,18808,"Aug 3, 2024, 2:42:32 PM"
Vorkath,732,941,NPC,Rune longsword,1303,1,18808,"Aug 3, 2024, 2:42:32 PM"
Vorkath,732,941,NPC,Dragonstone bolt tips,9193,13,1066,"Aug 3, 2024, 2:42:32 PM"
Vorkath,732,942,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:44:34 PM"
Vorkath,732,942,NPC,Superior dragon bones,22124,1,19030,"Aug 3, 2024, 2:44:34 PM"
Vorkath,732,942,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:44:34 PM"
Vorkath,732,942,NPC,Blue dragonhide,1751,1,1973,"Aug 3, 2024, 2:44:34 PM"
Vorkath,732,942,NPC,Green dragonhide,1754,28,1437,"Aug 3, 2024, 2:44:34 PM"
Vorkath,732,942,NPC,Adamantite ore,450,27,868,"Aug 3, 2024, 2:44:34 PM"
Vorkath,732,943,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:46:46 PM"
Vorkath,732,943,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:46:46 PM"
Vorkath,732,943,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:46:46 PM"
Vorkath,732,943,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:46:46 PM"
Vorkath,732,943,NPC,Grapes,1988,258,8,"Aug 3, 2024, 2:46:46 PM"
Vorkath,732,943,NPC,Manta ray,392,40,1496,"Aug 3, 2024, 2:46:46 PM"
Vorkath,732,944,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:48:37 PM"
Vorkath,732,944,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:48:37 PM"
Vorkath,732,944,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:48:37 PM"
Vorkath,732,944,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:48:37 PM"
Vorkath,732,944,NPC,Dragon longsword,1305,1,59237,"Aug 3, 2024, 2:48:37 PM"
Vorkath,732,944,NPC,Dragon bolts (unf),21930,69,762,"Aug 3, 2024, 2:48:37 PM"
Vorkath,732,945,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:51:35 PM"
Vorkath,732,945,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:51:35 PM"
Vorkath,732,945,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:51:35 PM"
Vorkath,732,945,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:51:35 PM"
Vorkath,732,945,NPC,Green dragonhide,1754,28,1420,"Aug 3, 2024, 2:51:35 PM"
Vorkath,732,945,NPC,Rune kiteshield,1201,1,32010,"Aug 3, 2024, 2:51:35 PM"
Vorkath,732,945,NPC,Rune kiteshield,1201,1,32010,"Aug 3, 2024, 2:51:35 PM"
Vorkath,732,946,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:57:13 PM"
Vorkath,732,946,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:57:13 PM"
Vorkath,732,946,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:57:13 PM"
Vorkath,732,946,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:57:13 PM"
Vorkath,732,946,NPC,Scaly blue dragonhide,27897,1,737,"Aug 3, 2024, 2:57:13 PM"
Vorkath,732,946,NPC,Dragon longsword,1305,1,59237,"Aug 3, 2024, 2:57:13 PM"
Vorkath,732,946,NPC,Dragon bolts (unf),21930,100,762,"Aug 3, 2024, 2:57:13 PM"
Vorkath,732,947,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:59:37 PM"
Vorkath,732,947,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 2:59:37 PM"
Vorkath,732,947,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:59:37 PM"
Vorkath,732,947,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 2:59:37 PM"
Vorkath,732,947,NPC,Wrath rune,21880,41,313,"Aug 3, 2024, 2:59:37 PM"
Vorkath,732,947,NPC,Dragon bolts (unf),21930,56,762,"Aug 3, 2024, 2:59:37 PM"
Vorkath,732,948,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 3:02:32 PM"
Vorkath,732,948,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 3:02:32 PM"
Vorkath,732,948,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 3:02:32 PM"
Vorkath,732,948,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 3:02:32 PM"
Vorkath,732,948,NPC,Wrath rune,21880,42,313,"Aug 3, 2024, 3:02:32 PM"
Vorkath,732,948,NPC,Blue dragonhide,1752,27,1976,"Aug 3, 2024, 3:02:32 PM"
Vorkath,732,949,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 3:06:31 PM"
Vorkath,732,949,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 3:06:31 PM"
Vorkath,732,949,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 3:06:31 PM"
Vorkath,732,949,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 3:06:31 PM"
Vorkath,732,949,NPC,Magic logs,1514,50,1103,"Aug 3, 2024, 3:06:31 PM"
Vorkath,732,949,NPC,Chaos rune,562,928,107,"Aug 3, 2024, 3:06:31 PM"
Vorkath,732,950,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 3:08:50 PM"
Vorkath,732,950,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 3:08:50 PM"
Vorkath,732,950,NPC,Dragonbone necklace,22111,1,60984,"Aug 3, 2024, 3:08:50 PM"
Vorkath,732,950,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 3:08:50 PM"
Vorkath,732,950,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 3:08:50 PM"
Vorkath,732,950,NPC,Dragonstone bolt tips,9193,26,1049,"Aug 3, 2024, 3:08:50 PM"
Vorkath,732,950,NPC,Wrath talisman,22118,1,303,"Aug 3, 2024, 3:08:50 PM"
Vorkath,732,951,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 3:12:20 PM"
Vorkath,732,951,NPC,Superior dragon bones,22124,1,19091,"Aug 3, 2024, 3:12:20 PM"
Vorkath,732,951,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 3:12:20 PM"
Vorkath,732,951,NPC,Blue dragonhide,1751,1,1976,"Aug 3, 2024, 3:12:20 PM"
